GEO,FID,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_SCORE,RISK_RATNG,RISK_NPCTL,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_NPCTL,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,SOVI_SCORE,SOVI_RATNG,SOVI_NPCTL,SOVI_SPCTL,SOVI_VALUE,RESL_SCORE,RESL_RATNG,RESL_NPCTL,RESL_SPCTL,RESL_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXPB,DRGT_EXPP,DRGT_EXPPE,DRGT_EXPA,DRGT_EXPT,DRGT_HLRB,DRGT_HLRP,DRGT_HLRA,DRGT_HLRR,DRGT_EALB,DRGT_EALP,DRGT_EALPE,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALT,TRND_EALS,TRND_EALR,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_RISKS,WNTW_RISKR,NRI_VER,SHAPE_LENG,SHAPE__ARE,SHAPE__LEN
"{
  ""coordinates"": [
    [
      [
        [
          -9.040989779489843e+01,
          3.188614881490833e+01
        ],
        [
          -9.040990579439602e+01,
          3.188605581471002e+01
        ],
        [
          -9.041010179511292e+01,
          3.188437581417391e+01
        ],
        [
          -9.041057279439281e+01,
          3.188035481309771e+01
        ],
        [
          -9.041072379490386e+01,
          3.187905881326154e+01
        ],
        [
          -9.041091579542278e+01,
          3.187742581283207e+01
        ],
        [
          -9.041092579457022e+01,
          3.187728581260146e+01
        ],
        [
          -9.041100279456310e+01,
          3.187656381334173e+01
        ],
        [
          -9.041107779490619e+01,
          3.187586281257741e+01
        ],
        [
          -9.041116579476974e+01,
          3.187502581235415e+01
        ],
        [
          -9.041124579423736e+01,
          3.187443581228163e+01
        ],
        [
          -9.041124979533365e+01,
          3.187440281265216e+01
        ],
        [
          -9.041135579474053e+01,
          3.187368581195947e+01
        ],
        [
          -9.041136179548663e+01,
          3.187363581243294e+01
        ],
        [
          -9.041137979502997e+01,
          3.187348481205035e+01
        ],
        [
          -9.041138579487776e+01,
          3.187343581252980e+01
        ],
        [
          -9.041145479447474e+01,
          3.187274281183413e+01
        ],
        [
          -9.041150579542668e+01,
          3.187224581137787e+01
        ],
        [
          -9.041159579404173e+01,
          3.187153581163426e+01
        ],
        [
          -9.041169179430121e+01,
          3.187066981138829e+01
        ],
        [
          -9.041170579544320e+01,
          3.187054581162785e+01
        ],
        [
          -9.041181579504806e+01,
          3.186998581109906e+01
        ],
        [
          -9.041182579509382e+01,
          3.186987581104489e+01
        ],
        [
          -9.041187579442420e+01,
          3.186958581179850e+01
        ],
        [
          -9.041189179431774e+01,
          3.186938181086114e+01
        ],
        [
          -9.041190579456143e+01,
          3.186921581101422e+01
        ],
        [
          -9.041200579412055e+01,
          3.186828581085497e+01
        ],
        [
          -9.041208579448649e+01,
          3.186756681027324e+01
        ],
        [
          -9.041215479498177e+01,
          3.186696281096598e+01
        ],
        [
          -9.041223479444940e+01,
          3.186629181008171e+01
        ],
        [
          -9.041247379482401e+01,
          3.186427780994863e+01
        ],
        [
          -9.041248579451958e+01,
          3.186418581001285e+01
        ],
        [
          -9.041253579474829e+01,
          3.186360580989577e+01
        ],
        [
          -9.041259579412444e+01,
          3.186290580997195e+01
        ],
        [
          -9.041260479434527e+01,
          3.186282580990378e+01
        ],
        [
          -9.041288479472774e+01,
          3.186049480925049e+01
        ],
        [
          -9.041297879443908e+01,
          3.185971780890555e+01
        ],
        [
          -9.041307379397531e+01,
          3.185892280931627e+01
        ],
        [
          -9.041335979420559e+01,
          3.185653980892739e+01
        ],
        [
          -9.041345579446505e+01,
          3.185574580894770e+01
        ],
        [
          -9.041346579451078e+01,
          3.185555580841348e+01
        ],
        [
          -9.041352479406201e+01,
          3.185504280867800e+01
        ],
        [
          -9.041377079500764e+01,
          3.185293980749455e+01
        ],
        [
          -9.041384879392713e+01,
          3.185228480772401e+01
        ],
        [
          -9.041385479467323e+01,
          3.185223980746996e+01
        ],
        [
          -9.041385879487119e+01,
          3.185219480719397e+01
        ],
        [
          -9.041407379405803e+01,
          3.185035180746203e+01
        ],
        [
          -9.041452779361946e+01,
          3.184648080621524e+01
        ],
        [
          -9.041459779483797e+01,
          3.184587980660058e+01
        ],
        [
          -9.041463579447282e+01,
          3.184555580619958e+01
        ],
        [
          -9.041474579407766e+01,
          3.184469080575324e+01
        ],
        [
          -9.041496579508402e+01,
          3.184296580564902e+01
        ],
        [
          -9.041497579423144e+01,
          3.184280580518365e+01
        ],
        [
          -9.041501579441442e+01,
          3.184240580547712e+01
        ],
        [
          -9.041503279413286e+01,
          3.184224180604241e+01
        ],
        [
          -9.041514579500907e+01,
          3.184121580517686e+01
        ],
        [
          -9.041523279414938e+01,
          3.184055580526129e+01
        ],
        [
          -9.041526579376134e+01,
          3.184031580543957e+01
        ],
        [
          -9.041531579399008e+01,
          3.183999580496051e+01
        ],
        [
          -9.041524979386783e+01,
          3.183999780438983e+01
        ],
        [
          -9.041505079367619e+01,
          3.184000380496694e+01
        ],
        [
          -9.041498579427719e+01,
          3.184000580515923e+01
        ],
        [
          -9.041472279451145e+01,
          3.184001880526329e+01
        ],
        [
          -9.041460579433559e+01,
          3.184002580479024e+01
        ],
        [
          -9.041404579357062e+01,
          3.184003580498570e+01
        ],
        [
          -9.041393779361557e+01,
          3.184005280546812e+01
        ],
        [
          -9.041392579392001e+01,
          3.184005580537336e+01
        ],
        [
          -9.041367579367477e+01,
          3.184006580480242e+01
        ],
        [
          -9.041339879366532e+01,
          3.184007080489812e+01
        ],
        [
          -9.041319579327575e+01,
          3.184007580575668e+01
        ],
        [
          -9.041299579325919e+01,
          3.184007580499354e+01
        ],
        [
          -9.041257079401008e+01,
          3.184008780461095e+01
        ],
        [
          -9.041229579365047e+01,
          3.184009580537253e+01
        ],
        [
          -9.041122579324755e+01,
          3.184010580556040e+01
        ],
        [
          -9.041093579281933e+01,
          3.184011580498404e+01
        ],
        [
          -9.041016579289040e+01,
          3.184012580516974e+01
        ],
        [
          -9.040997679274450e+01,
          3.184013280545172e+01
        ],
        [
          -9.040965579325245e+01,
          3.184014580553789e+01
        ],
        [
          -9.040949579252056e+01,
          3.184014580477475e+01
        ],
        [
          -9.040854579266657e+01,
          3.184020580509005e+01
        ],
        [
          -9.040792579252548e+01,
          3.184023580561464e+01
        ],
        [
          -9.040626579122036e+01,
          3.184042580565794e+01
        ],
        [
          -9.040586579118728e+01,
          3.184046580549671e+01
        ],
        [
          -9.040564579197758e+01,
          3.184049580517360e+01
        ],
        [
          -9.040491579133329e+01,
          3.184062580544147e+01
        ],
        [
          -9.040458579072211e+01,
          3.184067580531962e+01
        ],
        [
          -9.040346579098879e+01,
          3.184089580552992e+01
        ],
        [
          -9.040313579037760e+01,
          3.184097580630883e+01
        ],
        [
          -9.040308379139738e+01,
          3.184098680610526e+01
        ],
        [
          -9.040181579062775e+01,
          3.184125580619938e+01
        ],
        [
          -9.040081378999690e+01,
          3.184146280512787e+01
        ],
        [
          -9.040002579052462e+01,
          3.184162580548723e+01
        ],
        [
          -9.039942578957668e+01,
          3.184176580646020e+01
        ],
        [
          -9.039907578977233e+01,
          3.184183580572232e+01
        ],
        [
          -9.039889578984726e+01,
          3.184187580571291e+01
        ],
        [
          -9.039870578987646e+01,
          3.184192580567674e+01
        ],
        [
          -9.039842578949398e+01,
          3.184195580640517e+01
        ],
        [
          -9.039808578973535e+01,
          3.184193580642939e+01
        ],
        [
          -9.039788578971883e+01,
          3.184189580570170e+01
        ],
        [
          -9.039762578942782e+01,
          3.184183580572232e+01
        ],
        [
          -9.039735578909108e+01,
          3.184172580565879e+01
        ],
        [
          -9.039688578873779e+01,
          3.184147580578978e+01
        ],
        [
          -9.039684578855481e+01,
          3.184142580634519e+01
        ],
        [
          -9.039672578980255e+01,
          3.184135580600885e+01
        ],
        [
          -9.039654578897915e+01,
          3.184126580626151e+01
        ],
        [
