GEO,OBJECTID,GEOID,ALAND,AWATER,NAME,STATE,COUNTY,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,B01001_CALC_SEXRATIOE,B01001_CALC_SEXRATIOM,B01001_CALC_NUMLT18E,B01001_CALC_NUMLT18M,B01001_CALC_PCTLT18E,B01001_CALC_PCTLT18M,B01001_CALC_NUMGE65E,B01001_CALC_NUMGE65M,B01001_CALC_PCTGE65E,B01001_CALC_PCTGE65M,B01001_CALC_NUMDEPENDE,B01001_CALC_NUMDEPENDM,B01001_CALC_PCTDEPENDE,B01001_CALC_PCTDEPENDM,SHAPE_LENGTH,SHAPE_AREA
"{
  ""coordinates"": [
    [
      [
        [
          -9.249326528649686e+01,
          3.048050444523693e+01
        ],
        [
          -9.249350228632333e+01,
          3.047979344515617e+01
        ],
        [
          -9.249395228658514e+01,
          3.047933444477603e+01
        ],
        [
          -9.249434928624518e+01,
          3.047912844480592e+01
        ],
        [
          -9.249538128701325e+01,
          3.047880644472342e+01
        ],
        [
          -9.249591028691776e+01,
          3.047827944437985e+01
        ],
        [
          -9.249596228679630e+01,
          3.047722544442463e+01
        ],
        [
          -9.249609428704078e+01,
          3.047688144461810e+01
        ],
        [
          -9.249651728664007e+01,
          3.047637644443541e+01
        ],
        [
          -9.249715228684980e+01,
          3.047587244423085e+01
        ],
        [
          -9.249799928677162e+01,
          3.047568844380100e+01
        ],
        [
          -9.249826328726057e+01,
          3.047550544407628e+01
        ],
        [
          -9.249842228726925e+01,
          3.047513844408679e+01
        ],
        [
          -9.249857928672976e+01,
          3.047263944327854e+01
        ],
        [
          -9.249871128697426e+01,
          3.047238744350839e+01
        ],
        [
          -9.249897628728813e+01,
          3.047222744321751e+01
        ],
        [
          -9.249966528702619e+01,
          3.047224944311823e+01
        ],
        [
          -9.249977128733141e+01,
          3.047218044323700e+01
        ],
        [
          -9.249983728745364e+01,
          3.047163044306349e+01
        ],
        [
          -9.249975828781093e+01,
          3.047108044288052e+01
        ],
        [
          -9.249961028767292e+01,
          3.047064544260522e+01
        ],
        [
          -9.249939728723758e+01,
          3.046977444285599e+01
        ],
        [
          -9.249969128696547e+01,
          3.046968244272985e+01
        ],
        [
          -9.250014128722725e+01,
          3.046983044315953e+01
        ],
        [
          -9.250088228774219e+01,
          3.047039544298271e+01
        ],
        [
          -9.250127928740223e+01,
          3.047059244298350e+01
        ],
        [
          -9.250157028765537e+01,
          3.047060944315750e+01
        ],
        [
          -9.250170128807494e+01,
          3.047051544316036e+01
        ],
        [
          -9.250170128807494e+01,
          3.047021044270956e+01
        ],
        [
          -9.250093428762072e+01,
          3.046914944281346e+01
        ],
        [
          -9.250082728749061e+01,
          3.046846944270187e+01
        ],
        [
          -9.250150128716007e+01,
          3.046587344167876e+01
        ],
        [
          -9.250183528796924e+01,
          3.046468044149952e+01
        ],
        [
          -9.250186328755834e+01,
          3.046390944139592e+01
        ],
        [
          -9.250173228713876e+01,
          3.046375744121174e+01
        ],
        [
          -9.250120328723425e+01,
          3.046361644132805e+01
        ],
        [
          -9.250014128722725e+01,
          3.046375644158669e+01
        ],
        [
          -9.249926128679516e+01,
          3.046374644146425e+01
        ],
        [
          -9.249894428660275e+01,
          3.046365444183844e+01
        ],
        [
          -9.249870628695137e+01,
          3.046342544124796e+01
        ],
        [
          -9.249870528712646e+01,
          3.046305844141720e+01
        ],
        [
          -9.249912828672576e+01,
          3.046260044154147e+01
        ],
        [
          -9.250014128722725e+01,
          3.046214144141939e+01
        ],
        [
          -9.250058028672008e+01,
          3.046188844116810e+01
        ],
        [
          -9.250067728680447e+01,
          3.046136144063444e+01
        ],
        [
          -9.250059328713888e+01,
          3.046106344083399e+01
        ],
        [
          -9.250014128722725e+01,
          3.046081144053570e+01
        ],
        [
          -9.249972828677539e+01,
          3.046058244100517e+01
        ],
        [
          -9.249971428653168e+01,
          3.046028444114481e+01
        ],
        [
          -9.250014128722725e+01,
          3.045997444053589e+01
        ],
        [
          -9.250058028672008e+01,
          3.045980244090156e+01
        ],
        [
          -9.250155128738879e+01,
          3.045952844076688e+01
        ],
        [
          -9.250192228710955e+01,
          3.045932144026723e+01
        ],
        [
          -9.250192228710955e+01,
          3.045909244033173e+01
        ],
        [
          -9.250176428692582e+01,
          3.045893244065585e+01
        ],
        [
          -9.250014128722725e+01,
          3.045832444073037e+01
        ],
        [
          -9.249928428636139e+01,
          3.045801544053799e+01
        ],
        [
          -9.249904628671000e+01,
          3.045774044033702e+01
        ],
        [
          -9.249907228664928e+01,
          3.045748843996132e+01
        ],
        [
          -9.249936328690241e+01,
          3.045719043992965e+01
        ],
        [
          -9.250014128722725e+01,
          3.045675443987291e+01
        ],
        [
          -9.250052928666646e+01,
          3.045666243983900e+01
        ],
        [
          -9.250048928648349e+01,
          3.045643343984878e+01
        ],
        [
          -9.250014128722725e+01,
          3.045630743960090e+01
        ],
        [
          -9.249941528678093e+01,
          3.045599843998120e+01
        ],
        [
          -9.249904528688509e+01,
          3.045572343950802e+01
        ],
        [
          -9.249893928657987e+01,
          3.045554043943893e+01
        ],
        [
          -9.249888528615321e+01,
          3.045450943939329e+01
        ],
        [
          -9.249838328601287e+01,
          3.045428043976384e+01
        ],
        [
          -9.249838228618796e+01,
          3.045393643944770e+01
        ],
        [
          -9.249867328644110e+01,
          3.045350043954419e+01
        ],
        [
          -9.249869928638036e+01,
          3.045329443913505e+01
        ],
        [
          -9.249856728613588e+01,
          3.045315643957219e+01
        ],
        [
          -9.249724428601299e+01,
          3.045263043955863e+01
        ],
        [
          -9.249721728624881e+01,
          3.045233243938352e+01
        ],
        [
          -9.249742928596092e+01,
          3.045208043896086e+01
        ],
        [
          -9.249854028637169e+01,
          3.045136943890199e+01
        ],
        [
          -9.249853928654680e+01,
          3.045102543915178e+01
        ],
        [
          -9.249811628604917e+01,
          3.045065843907685e+01
        ],
        [
          -9.249798328597979e+01,
          3.045040643897211e+01
        ],
        [
          -9.249798328597979e+01,
          3.044969643886068e+01
        ],
        [
          -9.249835328587564e+01,
          3.044859543806283e+01
        ],
        [
          -9.249840528575419e+01,
          3.044749543778525e+01
        ],
        [
          -9.249853728599865e+01,
          3.044703643775539e+01
        ],
        [
          -9.249853728599865e+01,
          3.044664743789225e+01
        ],
        [
          -9.249816628537957e+01,
          3.044618943754675e+01
        ],
        [
          -9.249811328567613e+01,
          3.044591443804874e+01
        ],
        [
          -9.249821928598134e+01,
          3.044575343783606e+01
        ],
        [
          -9.249864228558066e+01,
          3.044577643810402e+01
        ],
        [
          -9.249903928613898e+01,
          3.044609643780053e+01
        ],
        [
          -9.249964428621148e+01,
          3.044609643780053e+01
        ],
        [
          -9.250014128632894e+01,
          3.044590143744498e+01
        ],
        [
          -9.250095228626577e+01,
          3.044568343796372e+01
        ],
        [
          -9.250150828683277e+01,
          3.044529343753350e+01
        ],
        [
          -9.250227528638865e+01,
          3.044497343752431e+01
        ],
        [
          -9.250283128695565e+01,
          3.044483643761549e+01
        ],
        [
          -9.250351828704393e+01,
          3.044506543775071e+01
        ],
        [
          -9.250386228700052e+01,
          3.044506543775071e+01
        ],
        [
          -9.250420628695710e+01,
          3.044453843761822e+01
        ],
        [
          -9.250426028738377e+01,
          3.044378243744686e+01
        ],
        [
          -9.250441928739242e+01,
          3.044343843725156e+01
        ],
        [
          -9.250526528748935e+01,
          3.044304943697094e+01
        ],
        [
          -9.250545128726218e+01,
          3.044240743697145e+01
        ],
        [
          -9.250582128805635e+01,
          3.044229343686972e+01
        ],
        [
          -9.250656228767296e+01,
          3.044272943656595e+01
        ],
        [
          -9.250767328808375e+01,
          3.044295843700379e+01
        ],
        [
          -9.250801628821543e+01,
          3.044282143658668e+01
        ],
        [
          -9.250851928818068e+01,
          3.044215643706709e+01
        ],
        [
          -9.251010728861743e+01,
          3.044124043617030e+01
        ],
        [
          -9.251023928886191e+01,
          3.044098843650076e+01
        ],
        [
          -9.251032028905279e+01,
          3.043926943592959e+01
        ],
        [
          -9.251084928895729e+01,
          3.043871943584245e+01
        ],
        [
          -9.251084928895729e+01,
          3.043837543559659e+01
        ],
        [
          -9.251066428900936e+01,
          3.043819243548463e+01
        ],
        [
          -9.251021528857247e+01,
          3.043819243548463e+01
        ],
        [
          -9.251000328886036e+01,
          3.043807743598765e+01
        ],
        [
          -9.251000428868527e+01,
          3.043706943555540e+01
        ],
        [
          -9.251024228833666e+01,
          3.043656443578774e+01
        ],
        [
          -9.251143328911337e+01,
          3.043580843497288e+01
        ],
        [
          -9.251159128929713e+01,
          3.043544243483951e+01
        ],
        [
          -9.251198828895717e+01,
          3.043512143510914e+01
        ],
        [
          -9.251310028919286e+01,
          3.043461743524647e+01
        ],
        [
          -9.251336428968182e+01,
          3.043436543472565e+01
        ],
        [
          -9.251344428914946e+01,
          3.043390743477363e+01
        ],
        [
          -9.251392028935052e+01,
          3.043386143482873e+01
        ],
        [
          -9.251463528992618e+01,
          3.043397643465035e+01
        ],
        [
          -9.251463528992618e+01,
          3.043347243429218e+01
        ],
        [
          -9.251484728963828e+01,
          3.043333443455132e+01
        ],
        [
          -9.251630229000567e+01,
          3.043331243438374e+01
        ],
        [
          -9.251656629049462e+01,
          3.043324343481180e+01
        ],
        [
          -9.251675129044254e+01,
          3.043303743419412e+01
        ],
        [
          -9.251677829020673e+01,
          3.043269343404257e+01
        ],
        [
          -9.251667228990151e+01,
          3.043246443428221e+01
        ],
        [
          -9.251664628996224e+01,
          3.043205143401808e+01
        ],
        [
          -9.251751928982334e+01,
          3.043122643439845e+01
        ],
        [
          -9.251778429013720e+01,
          3.043074543371234e+01
        ],
        [
          -9.251892229031218e+01,
          3.042953143390123e+01
        ],
        [
          -9.251939829051324e+01,
          3.042927943340705e+01
        ],
        [
          -9.251966329082711e+01,
          3.042898143388816e+01
        ],
        [
          -9.251992829114099e+01,
          3.042827043345128e+01
        ],
        [
          -9.252013929102817e+01,
          3.042813343331199e+01
        ],
        [
          -9.252058929128998e+01,
          3.042811043352980e+01
        ],
        [
          -9.252098529112510e+01,
          3.042843143309770e+01
        ],
        [
          -9.252127629137823e+01,
          3.042900443346498e+01
        ],
        [
          -9.252164629127410e+01,
          3.042939443320925e+01
        ],
        [
          -9.252191129158797e+01,
          3.042946343318036e+01
        ],
        [
          -9.252212229147516e+01,
          3.042937143372439e+01
        ],
        [
          -9.252220229094277e+01,
          3.042918843375709e+01
        ],
        [
          -9.252204429165735e+01,
          3.042744643283282e+01
        ],
        [
          -9.252196429129140e+01,
          3.042733143305783e+01
        ],
        [
          -9.252193829135214e+01,
          3.042673543282676e+01
        ],
        [
          -9.252201829081976e+01,
          3.042655243256188e+01
        ],
        [
          -9.252228229130871e+01,
          3.042650643302118e+01
        ],
        [
          -9.252437129206089e+01,
          3.042824943290529e+01
        ],
        [
          -9.252471529201749e+01,
          3.042836443314720e+01
        ],
        [
          -9.252566729241961e+01,
          3.042811243351111e+01
        ],
        [
          -9.252619629232413e+01,
          3.042847943325359e+01
        ],
        [
          -9.252648729257727e+01,
          3.042850243294878e+01
        ],
        [
          -9.252664529276102e+01,
          3.042843343307242e+01
        ],
        [
          -9.252680429276968e+01,
          3.042822743313993e+01
        ],
        [
          -9.252685829229804e+01,
          3.042680643313758e+01
        ],
        [
          -9.252722829219388e+01,
          3.042669143260819e+01
        ],
        [
          -9.252757229304881e+01,
          3.042694343281675e+01
        ],
        [
          -9.252804829324987e+01,
          3.042703543301349e+01
        ],
        [
          -9.252818029259602e+01,
          3.042685243253682e+01
        ],
        [
          -9.252818129242092e+01,
          3.042515643269999e+01
        ],
        [
          -9.252828629290123e+01,
          3.042497243254876e+01
        ],
        [
          -9.252857729315437e+01,
          3.042492743228637e+01
        ],
        [
          -9.252897429281440e+01,
          3.042513343221593e+01
        ],
        [
          -9.252984729357381e+01,
          3.042589043290602e+01
        ],
        [
          -9.252995229315579e+01,
          3.042607343286349e+01
        ],
        [
          -9.253034929371415e+01,
          3.042639443293751e+01
        ],
        [
          -9.253061329330478e+01,
          3.042648643287738e+01
        ],
        [
          -9.253140729352317e+01,
