GEO,OBJECTID,GEOID,ALAND,AWATER,NAME,STATE,COUNTY,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19053_001E,B19053_001M,B19053_002E,B19053_002M,B19053_003E,B19053_003M,B19053_CALC_PCTSELFEMPE,B19053_CALC_PCTSELFEMPM,UPDATE_FIELD,SHAPE_LENGTH,SHAPE_AREA
"{
  ""coordinates"": [
    [
      [
        [
          -8.945162151066621e+01,
          3.143403475450545e+01
        ],
        [
          -8.945161351027029e+01,
          3.143188675367364e+01
        ],
        [
          -8.945159851020168e+01,
          3.142814075291412e+01
        ],
        [
          -8.945158851015593e+01,
          3.142546775202398e+01
        ],
        [
          -8.945154350995008e+01,
          3.142000075093460e+01
        ],
        [
          -8.945153651027739e+01,
          3.141941375097676e+01
        ],
        [
          -8.945150350976711e+01,
          3.141598875058882e+01
        ],
        [
          -8.945142250957626e+01,
          3.141341974956713e+01
        ],
        [
          -8.945137150952264e+01,
          3.141220374966051e+01
        ],
        [
          -8.945126950941540e+01,
          3.141091774944924e+01
        ],
        [
          -8.945125550917169e+01,
          3.141073674880155e+01
        ],
        [
          -8.945125050914882e+01,
          3.141059074941823e+01
        ],
        [
          -8.945128750985705e+01,
          3.140825974867659e+01
        ],
        [
          -8.945128150911096e+01,
          3.140784774836697e+01
        ],
        [
          -8.945127450943825e+01,
          3.140776874822368e+01
        ],
        [
          -8.945127450943825e+01,
          3.140773874823920e+01
        ],
        [
          -8.945126550921742e+01,
          3.140773274885451e+01
        ],
        [
          -8.945130650922530e+01,
          3.140538674766645e+01
        ],
        [
          -8.945132250911884e+01,
          3.140465874786459e+01
        ],
        [
          -8.945132750914171e+01,
          3.140383374774127e+01
        ],
        [
          -8.945128550930892e+01,
          3.140073974713570e+01
        ],
        [
          -8.945128350876078e+01,
          3.140054074725962e+01
        ],
        [
          -8.945127850873790e+01,
          3.139994574710571e+01
        ],
        [
          -8.945127750891301e+01,
          3.139974774693456e+01
        ],
        [
          -8.945127550926317e+01,
          3.139937374683500e+01
        ],
        [
          -8.945127450943825e+01,
          3.139935674693446e+01
        ],
        [
          -8.945125350862354e+01,
          3.139818474623468e+01
        ],
        [
          -8.945124750877577e+01,
          3.139779474650067e+01
        ],
        [
          -8.945124550912595e+01,
          3.139763974649064e+01
        ],
        [
          -8.945124150892799e+01,
          3.139717574634076e+01
        ],
        [
          -8.945124050910307e+01,
          3.139702174595929e+01
        ],
        [
          -8.945123950927815e+01,
          3.139661374647581e+01
        ],
        [
          -8.945123550908021e+01,
          3.139599874577547e+01
        ],
        [
          -8.945123350853207e+01,
          3.139589174624709e+01
        ],
        [
          -8.945118050882861e+01,
          3.139250374511576e+01
        ],
        [
          -8.945116350821186e+01,
          3.139137474541312e+01
        ],
        [
          -8.945115950891223e+01,
          3.139106974514570e+01
        ],
        [
          -8.945118050882861e+01,
          3.138996074502029e+01
        ],
        [
          -8.945119450817400e+01,
          3.138923374440800e+01
        ],
        [
          -8.945126150812115e+01,
          3.138571974416056e+01
        ],
        [
          -8.945128950860855e+01,
          3.138430674376116e+01
        ],
        [
          -8.945130350795394e+01,
          3.138344874330566e+01
        ],
        [
          -8.945134750833488e+01,
          3.138087574251758e+01
        ],
        [
          -8.945136050785536e+01,
          3.138016774257217e+01
        ],
        [
          -8.945135750838062e+01,
          3.138001874299696e+01
        ],
        [
          -8.945133850811406e+01,
          3.137904974264414e+01
        ],
        [
          -8.945128250803755e+01,
          3.137614574175623e+01
        ],
        [
          -8.945126450759589e+01,
          3.137517774145379e+01
        ],
        [
          -8.945124850770236e+01,
          3.137415474106760e+01
        ],
        [
          -8.945115650764085e+01,
          3.136911574001849e+01
        ],
        [
          -8.945110550758724e+01,
          3.136628173991043e+01
        ],
        [
          -8.945104450748786e+01,
          3.136283173922133e+01
        ],
        [
          -8.945101350752572e+01,
          3.136114673846545e+01
        ],
        [
          -8.945095550690108e+01,
          3.135784873783927e+01
        ],
        [
          -8.945097250661952e+01,
          3.135586573719387e+01
        ],
        [
          -8.945099950638371e+01,
          3.135277173669631e+01
        ],
        [
          -8.945100050710693e+01,
          3.135262973683755e+01
        ],
        [
          -8.945100150693185e+01,
          3.135254173689309e+01
        ],
        [
          -8.945106550650596e+01,
          3.134746973590467e+01
        ],
        [
          -8.945107650637659e+01,
          3.134656073518201e+01
        ],
        [
          -8.945107850602641e+01,
          3.134638873551784e+01
        ],
        [
          -8.945065150622915e+01,
          3.134638473536136e+01
        ],
        [
          -8.944937350631210e+01,
          3.134637473573652e+01
        ],
        [
          -8.944909150627980e+01,
          3.134637373531365e+01
        ],
        [
          -8.944894750544144e+01,
          3.134637273565798e+01
        ],
        [
          -8.944762150584381e+01,
          3.134636273526471e+01
        ],
        [
          -8.944364350435599e+01,
          3.134633273561285e+01
        ],
        [
          -8.944231750386005e+01,
          3.134632373563870e+01
        ],
        [
          -8.943622350275416e+01,
          3.134636273603192e+01
        ],
        [
          -8.942855650038182e+01,
          3.134641173603089e+01
        ],
        [
          -8.942821549989998e+01,
          3.134641373610855e+01
        ],
        [
          -8.942797250022572e+01,
          3.134641273645330e+01
        ],
        [
          -8.942784649982903e+01,
          3.134641273645330e+01
        ],
        [
          -8.942398949871503e+01,
          3.134641573618622e+01
        ],
        [
          -8.942228049880275e+01,
          3.134642473615158e+01
        ],
        [
          -8.942206549871760e+01,
          3.134616873663088e+01
        ],
        [
          -8.942162649832645e+01,
          3.134573873623971e+01
        ],
        [
          -8.942147449799047e+01,
          3.134556773627115e+01
        ],
        [
          -8.942139749799759e+01,
          3.134544973592316e+01
        ],
        [
          -8.942136249783749e+01,
          3.134537573609750e+01
        ],
        [
          -8.942131249850709e+01,
          3.134524273589134e+01
        ],
        [
          -8.942127249832413e+01,
          3.134510673648971e+01
        ],
        [
          -8.942120649820188e+01,
          3.134490873581351e+01
        ],
        [
          -8.942115049812539e+01,
          3.134478273649135e+01
        ],
        [
          -8.942108149852842e+01,
          3.134465673623327e+01
        ],
        [
          -8.942100149816247e+01,
          3.134453473604174e+01
        ],
        [
          -8.942091549794876e+01,
          3.134441673593234e+01
        ],
        [
          -8.942082249806232e+01,
          3.134430073579756e+01
        ],
        [
          -8.942072349832812e+01,
          3.134418673641204e+01
        ],
        [
          -8.942052749761123e+01,
          3.134395473619939e+01
        ],
        [
          -8.942044249812074e+01,
          3.134383073573207e+01
        ],
        [
          -8.942040849778556e+01,
          3.134376373625302e+01
        ],
        [
          -8.942038249784628e+01,
          3.134369673595902e+01
        ],
        [
          -8.942036349757970e+01,
          3.134362373597373e+01
        ],
        [
          -8.942033149779265e+01,
          3.134349873615112e+01
        ],
        [
          -8.942031249752607e+01,
          3.134342673569918e+01
        ],
        [
          -8.942019449752530e+01,
          3.134281173592269e+01
        ],
        [
          -8.942017449743382e+01,
          3.134267073606605e+01
        ],
        [
          -8.942016249773825e+01,
          3.134254373558445e+01
        ],
        [
          -8.942015049804269e+01,
          3.134217673582083e+01
        ],
        [
          -8.942014449729658e+01,
          3.134210773576183e+01
        ],
        [
          -8.942012749757814e+01,
          3.134169273540693e+01
        ],
        [
          -8.942011349733444e+01,
          3.134155073570076e+01
        ],
        [
          -8.942008349809552e+01,
          3.134133973515801e+01
        ],
        [
          -8.942002749801902e+01,
          3.134106373523183e+01
        ],
        [
          -8.941998249781319e+01,
          3.134093273526153e+01
        ],
        [
          -8.941992649773670e+01,
          3.134080473502063e+01
        ],
        [
          -8.941964549752930e+01,
          3.134029773552043e+01
        ],
        [
          -8.941953249755140e+01,
          3.134010573533237e+01
        ],
        [
          -8.941946349705610e+01,
          3.133997673501002e+01
        ],
        [
          -8.941940249785505e+01,
          3.133984773527794e+01
        ],
        [
          -8.941926549758770e+01,
          3.133952073486154e+01
        ],
        [
          -8.941916949732824e+01,
          3.133925473535278e+01
        ],
        [
          -8.941906249719811e+01,
          3.133891773475970e+01
        ],
        [
          -8.941897649698438e+01,
          3.133857573503429e+01
        ],
        [
          -8.941892049690789e+01,
          3.133829573493943e+01
        ],
        [
          -8.941887449687714e+01,
          3.133793973498569e+01
        ],
        [
          -8.941886549755462e+01,
          3.133766173479654e+01
        ],
        [
          -8.941886449683139e+01,
          3.133752573441033e+01
        ],
        [
          -8.941885749715871e+01,
          3.133711073456110e+01
        ],
        [
          -8.941886349700648e+01,
          3.133682673491479e+01
        ],
        [
          -8.941887549670204e+01,
          3.133668573452879e+01
        ],
        [
          -8.941895449724306e+01,
          3.133612273447305e+01
        ],
        [
          -8.941898849757827e+01,
          3.133598373409893e+01
        ],
        [
          -8.941907649744181e+01,
          3.133571573426076e+01
        ],
        [
          -8.941922049738186e+01,
          3.133531373422338e+01
        ],
        [
          -8.941926349703957e+01,
          3.133517673450543e+01
        ],
        [
          -8.941927549673512e+01,
          3.133510473382321e+01
        ],
        [
          -8.941933749755773e+01,
          3.133481873393684e+01
        ],
        [
          -8.941934449723043e+01,
          3.133474473418952e+01
        ],
        [
          -8.941934349740551e+01,
          3.133467073438405e+01
        ],
        [
          -8.941932249748911e+01,
          3.133447973400550e+01
        ],
        [
          -8.941955049709475e+01,
          3.133439873397693e+01
        ],
        [
          -8.941962449761290e+01,
          3.133437773392977e+01
        ],
        [
          -8.942001849689989e+01,
          3.133430573417080e+01
        ],
        [
          -8.942042549750398e+01,
          3.133427573374343e+01
        ],
        [
          -8.942083549758281e+01,
          3.133426973427068e+01
        ],
        [
          -8.942164749734454e+01,
          3.133427473395922e+01
        ],
        [
          -8.942246649767728e+01,
          3.133427473395922e+01
        ],
        [
          -8.942459249823938e+01,
          3.133430873352245e+01
        ],
        [
          -8.942475549844600e+01,
          3.133430473361959e+01
        ],
        [
          -8.942516049850195e+01,
          3.133426073390985e+01
        ],
        [
          -8.942596349894117e+01,
          3.133411573360461e+01
        ],
        [
          -8.942636249914935e+01,
          3.133402873377463e+01
        ],
        [
          -8.942675549950972e+01,
          3.133392273329104e+01
        ],
        [
          -8.942714449967215e+01,
          3.133381173374238e+01
        ],
        [
          -8.942753749913423e+01,
          3.133370873391971e+01
        ],
        [
          -8.942816849914598e+01,
          3.133355573366213e+01
        ],
        [
          -8.942832849987786e+01,
          3.133350973325013e+01
        ],
        [
          -8.942855449983368e+01,
          3.133341773312613e+01
        ],
        [
          -8.942864249969722e+01,
          3.133336473332243e+01
        ],
        [
          -8.942871949969013e+01,
          3.133330273380377e+01
        ],
        [
          -8.942880249953080e+01,
          3.133323673352865e+01
        ],
        [
          -8.942908049936514e+01,
          3.133297773325763e+01
        ],
        [
          -8.942925149996769e+01,
          3.133283073367845e+01
        ],
        [
          -8.942941950019717e+01,
          3.133270273315841e+01
        ],
        [
          -8.942944849961117e+01,
          3.133268273330122e+01
        ],
        [
          -8.942951549955832e+01,
          3.133263573342820e+01
        ],
        [
          -8.942970650025235e+01,
          3.133252373332616e+01
        ],
        [
          -8.942996950001809e+01,
          3.133239273297596e+01
        ],
        [
          -8.943051449981613e+01,
          3.133209773348778e+01
        ],
        [
          -8.943057450009057e+01,
          3.133206473293348e+01
        ],
        [
          -8.943084150005427e+01,
          3.133191373269111e+01
        ],
        [
          -8.943131050058265e+01,
          3.133167173325584e+01
        ],
        [
          -8.943138050000452e+01,
          3.133164573277215e+01
        ],
        [
          -8.943147750008890e+01,
          3.133161073320171e+01
        ],
        [
          -8.943162350057709e+01,
          3.133156573318672e+01
        ],
        [
          -8.943197150073163e+01,
          3.133149473262486e+01
        ],
        [
          -8.943233950097766e+01,
          3.133143973287688e+01
        ],
        [
          -8.943253150059830e+01,
          3.133141873293673e+01
        ],
        [
          -8.943272850024178e+01,
          3.133140373264779e+01
        ],
        [
          -8.943292550078358e+01,
          3.133139373296536e+01
        ],
        [
          -8.943304350078436e+01,
          3.133138773254150e+01
        ],
        [
          -8.943320250079303e+01,
          3.133137373283000e+01
        ],
        [
          -8.943336150080167e+01,
          3.133136473295948e+01
        ],
        [
          -8.943406050148381e+01,
          3.133132373285661e+01
        ],
        [
          -8.943437750077791e+01,
          3.133131373316568e+01
        ],
        [
          -8.943471550088671e+01,
          3.133132373285661e+01
        ],
        [
          -8.943521550137723e+01,
          3.133135073247723e+01
        ],
        [
          -8.943538650108145e+01,
          3.133135973311636e+01
        ],
        [
          -8.943597150196076e+01,
          3.133139373296536e+01
        ],
        [
          -8.943668850218627e+01,
          3.133142373277677e+01
        ],
        [
          -8.943748550187938e+01,
          3.133148973278859e+01
        ],
        [
          -8.943783350203393e+01,
          3.133152973300577e+01
        ],
        [
          -8.943813750180753e+01,
          3.133156973243867e+01
        ],
        [
          -8.943848350231225e+01,
          3.133161573303149e+01
        ],
        [
          -8.943891250265767e+01,
          3.133171673245277e+01
        ],
        [
          -8.943911950234690e+01,
          3.133179273266759e+01
        ],
        [
          -8.943941750227273e+01,
          3.133190873287715e+01
        ],
        [
          -8.943963250235788e+01,
          3.133200173275001e+01
        ],
        [
          -8.943976950262523e+01,
          3.133205473255397e+01
        ],
        [
          -8.944098550261801e+01,
          3.133263073288528e+01
        ],
        [
          -8.944117150328915e+01,
